index,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,timestamp,Air temperature [K]_roll_mean,Process temperature [K]_roll_mean,Rotational speed [rpm]_roll_mean,Torque [Nm]_roll_mean,Air temperature [K]_roll_std,Process temperature [K]_roll_std,Rotational speed [rpm]_roll_std,Torque [Nm]_roll_std,Air temperature [K]_roll_var,Process temperature [K]_roll_var,Rotational speed [rpm]_roll_var,Torque [Nm]_roll_var,Air temperature [K]_lag_1,Air temperature [K]_lag_5,Process temperature [K]_lag_1,Process temperature [K]_lag_5,Rotational speed [rpm]_lag_1,Rotational speed [rpm]_lag_5,Torque [Nm]_lag_1,Torque [Nm]_lag_5,Air temperature [K]_change,Process temperature [K]_change,Rotational speed [rpm]_change,Torque [Nm]_change
6018,2,300.8,310.9,1557,31.6,52,0,2025-01-04 23:27:00,300.76,310.8,1496.3,37.93,0.05163977805905728,0.08164965821405266,83.3600623800092,5.245325961696377,0.0026666666779886937,0.006666666686471617,6948.899999999024,27.513444444446023,300.8,300.7,310.9,310.8,1398.0,1597.0,38.2,30.5,0.0,0.0,159.0,-6.600000000000001
6019,1,300.7,310.8,1519,43.9,55,0,2025-01-04 23:28:00,300.76000000000005,310.81,1505.1,38.39,0.05163977805905728,0.0737864788716083,80.28899191185141,5.570447817625654,0.0026666666779886937,0.005444444464270299,6446.322222221341,31.02988888889041,300.8,300.8,310.9,310.8,1557.0,1618.0,31.6,32.8,-0.10000000000002274,-0.0999999999999659,-38.0,12.299999999999997
6020,1,300.7,310.8,1619,34.9,57,0,2025-01-04 23:29:00,300.76,310.82,1524.2,37.54,0.05163977805905728,0.06324555336026959,82.59513033802222,5.365776323660648,0.0026666666779886937,0.004000000019846708,6821.955555554879,28.79155555555718,300.7,300.8,310.8,310.8,1519.0,1520.0,43.9,38.0,0.0,0.0,100.0,-9.0
6021,1,300.7,310.8,1814,21.4,59,0,2025-01-04 23:30:00,300.75,310.82,1549.2,36.06,0.05270462777672733,0.06324555336026959,123.62470087594247,7.423117045195266,0.002777777789083378,0.004000000019846708,15283.066666666251,55.1026666666685,300.7,300.7,310.8,310.7,1619.0,1425.0,34.9,45.3,0.0,0.0,195.0,-13.5
6022,1,300.7,310.9,1521,39.4,61,0,2025-01-04 23:31:00,300.74,310.82,1558.8,35.6,0.05163977805873867,0.06324555336026959,116.42622843099552,7.0072977831846215,0.0026666666779557877,0.004000000019846708,13555.066666666351,49.102222222224114,300.7,300.8,310.8,310.9,1814.0,1398.0,21.4,38.2,0.0,0.0999999999999659,-293.0,18.0
6023,2,300.7,310.9,1369,51.2,63,0,2025-01-04 23:32:00,300.74,310.83,1536.0,37.67,0.05163977805873867,0.06749485591823952,129.6842318865306,8.275942376685803,0.0026666666779557877,0.004555555575423912,16817.99999999944,68.49122222222385,300.7,300.8,310.9,310.9,1521.0,1557.0,39.4,31.6,0.0,0.0,-152.0,11.800000000000004
6024,1,300.7,310.9,1356,65.3,66,1,2025-01-04 23:33:00,300.72999999999996,310.84000000000003,1509.8,40.92,0.04830458927064501,0.0699205900202435,137.50700992231975,11.787450954298864,0.002333333344605713,0.004888888908778977,18908.177777776946,138.94400000000118,300.7,300.7,310.9,310.8,1369.0,1519.0,51.2,43.9,0.0,0.0,-13.0,14.099999999999994
6025,1,300.7,311.0,1336,53.3,68,0,2025-01-04 23:34:00,300.72,310.86,1491.4,42.45,0.04216370226904823,0.08432740438935288,147.90777907571356,12.346052000538512,0.0017777777890329428,0.007111111131045452,21876.711111110093,152.42500000000098,300.7,300.7,310.9,310.8,1356.0,1619.0,65.3,34.9,0.0,0.10000000000002274,-20.0,-12.0
6026,1,300.7,311.0,1403,48.3,70,0,2025-01-04 23:35:00,300.71999999999997,310.89,1489.2,42.75,0.04216370226904823,0.07378647887279888,149.16344503038366,12.45893253854442,0.0017777777890329428,0.005444444464445994,22249.73333333229,155.22500000000093,300.7,300.7,311.0,310.8,1336.0,1814.0,53.3,21.4,0.0,0.0,67.0,-5.0
6027,2,300.7,311.0,1413,44.3,72,0,2025-01-04 23:36:00,300.7099999999999,310.9,1490.7,43.36,0.03162277677937057,0.0816496582153997,148.21684564627702,12.360348790476062,0.0010000000112378987,0.006666666686691587,21968.233333332304,152.77822222222304,300.7,300.7,311.0,310.9,1403.0,1521.0,48.3,39.4,0.0,0.0,10.0,-4.0
6028,1,300.6,310.9,1472,47.6,75,0,2025-01-04 23:37:00,300.69,310.9,1482.2,44.959999999999994,0.03162277677881234,0.0816496582153997,146.4185780561978,11.686098103682406,0.0010000000112025927,0.006666666686691587,21438.39999999888,136.56488888888953,300.7,300.7,311.0,310.9,1413.0,1369.0,44.3,51.2,-0.0999999999999659,-0.10000000000002274,59.0,3.3000000000000043
6029,2,300.7,310.8,1452,47.9,77,0,2025-01-04 23:38:00,300.68999999999994,310.9,1475.5,45.36,0.03162277677881234,0.0816496582153997,146.08007697454056,11.714207897534823,0.0010000000112025927,0.006666666686691588,21339.388888887697,137.22266666666724,300.6,300.7,310.9,310.9,1472.0,1356.0,47.6,65.3,0.0999999999999659,-0.0999999999999659,-20.0,0.29999999999999716
6030,1,300.6,310.7,1397,53.7,80,0,2025-01-04 23:39:00,300.67999999999995,310.89,1453.3,47.24,0.04216370226821245,0.09944289270174951,138.52240091607612,11.351965077074166,0.0017777777889624636,0.009888888908891667,19188.455555554126,128.86711111111146,300.7,300.7,310.8,311.0,1452.0,1336.0,47.9,53.3,-0.0999999999999659,-0.10000000000002274,-55.0,5.800000000000004
6031,1,300.6,310.7,1455,40.6,82,0,2025-01-04 23:40:00,300.67,310.88,1417.4,49.16,0.048304589269552785,0.11352924252750687,57.45181555973057,7.448519614288771,0.0023333333445001944,0.012888888908869474,3300.7111111092995,55.480444444444544,300.6,300.7,310.7,311.0,1397.0,1403.0,53.7,48.3,0.0,0.0,58.0,-13.100000000000001
6032,1,300.7,310.8,1754,27.7,84,0,2025-01-04 23:41:00,300.66999999999996,310.87,1440.7,47.99,0.048304589269552785,0.11595018095890322,118.71726449378507,9.723448176672958,0.0023333333445001944,0.013444444464402404,14093.78888888732,94.54544444444467,300.6,300.7,310.7,311.0,1455.0,1413.0,40.6,44.3,0.0999999999999659,0.10000000000002274,299.0,-12.900000000000002
6033,1,300.6,310.9,1471,37.9,86,0,2025-01-04 23:42:00,300.65999999999997,310.87,1450.9,46.660000000000004,0.05163977805737901,0.11595018095890322,116.22817596816802,10.13642496697487,0.0026666666778153627,0.013444444464402404,13508.988888887428,102.7471111111115,300.7,300.6,310.8,310.9,1754.0,1472.0,27.7,47.6,-0.0999999999999659,0.0999999999999659,-283.0,10.2
6034,2,300.6,310.8,1389,48.1,88,0,2025-01-04 23:43:00,300.65,310.86,1454.2,44.940000000000005,0.05270462777506526,0.1173787791626459,113.67477976910327,7.815682240782917,0.00277777778890818,0.013777777797713194,12921.95555555413,61.08488888888948,300.6,300.7,310.9,310.8,1471.0,1452.0,37.9,47.9,0.0,-0.0999999999999659,-82.0,10.200000000000003
6035,2,300.6,310.9,1702,30.3,91,0,2025-01-04 23:44:00,300.64,310.85,1490.8,42.64,0.05163977805702554,0.10801234506564249,129.2437834309817,8.441326909911787,0.0026666666777788567,0.011666666686579424,16703.9555555545,71.25600000000087,300.6,300.6,310.8,310.7,1389.0,1397.0,48.1,53.7,0.0,0.0999999999999659,313.0,-17.8
6036,2,300.6,311.0,1401,54.6,94,0,2025-01-04 23:45:00,300.63,310.85,1490.6,43.269999999999996,0.048304589268799214,0.10801234506564249,129.39620464981468,9.118607349809553,0.002333333344427392,0.011666666686579424,16743.37777777672,83.1490000000008,300.6,300.6,310.9,310.7,1702.0,1455.0,30.3,40.6,0.0,0.10000000000002274,-301.0,24.3
6037,1,300.7,311.1,1426,46.2,97,0,2025-01-04 23:46:00,300.63,310.86,1491.9,43.459999999999994,0.048304589268799214,0.12649110648553885,128.59276807036608,9.162144339012002,0.002333333344427392,0.016000000019935928,16536.099999998958,83.94488888888966,300.6,300.7,311.0,310.8,1401.0,1754.0,54.6,27.7,0.0999999999999659,0.10000000000002274,25.0,-8.399999999999999
6038,1,300.7,311.0,1496,38.3,99,0,2025-01-04 23:47:00,300.64,310.87,1494.3,42.53,0.05163977805702554,0.1337493510595389,128.40391998169545,9.167218165228194,0.0026666666777788567,0.017888888908847777,16487.566666665647,84.03788888888977,300.7,300.6,311.1,310.9,1426.0,1471.0,46.2,37.9,0.0,-0.10000000000002274,70.0,-7.900000000000006
6039,1,300.6,310.9,1433,42.6,101,0,2025-01-04 23:48:00,300.63,310.88,1492.4,42.0,0.048304589268799214,0.1316561177967619,129.2372495322677,8.97341753303741,0.002333333344427392,0.017333333353314846,16702.26666666563,80.52222222222318,300.7,300.6,311.0,310.8,1496.0,1389.0,38.3,48.1,-0.0999999999999659,-0.10000000000002274,-63.0,4.300000000000004
6040,2,300.7,311.1,1438,46.6,103,0,2025-01-04 23:49:00,300.64,310.92,1496.5,41.29,0.05163977805702554,0.13165611779711642,126.49571797758875,8.191655645974338,0.0026666666777788567,0.017333333353408194,16001.166666665671,67.10322222222325,300.6,300.6,310.9,310.9,1433.0,1702.0,42.6,30.3,0.0999999999999659,0.20000000000004547,5.0,4.0
6041,2,300.7,311.0,1418,49.3,106,0,2025-01-04 23:50:00,300.65,310.95,1492.8,42.160000000000004,0.05270462777506526,0.10801234506671915,128.3716825818212,8.56377383063233,0.00277777778890818,0.011666666686812011,16479.288888887855,73.33822222222314,300.7,300.6,311.1,311.0,1438.0,1401.0,46.6,54.6,0.0,-0.10000000000002274,-20.0,2.6999999999999957
6042,2,300.8,311.0,1580,36.6,109,0,2025-01-04 23:51:00,300.65999999999997,310.96999999999997,1475.4,43.05,0.06992058995773799,0.09486832991148558,96.99049208842247,7.256759301200252,0.004888888900038132,0.00900000002019447,9407.155555554342,52.66055555555637,300.7,300.7,311.0,311.1,1418.0,1426.0,49.3,46.2,0.10000000000002274,0.0,162.0,-12.699999999999996
6043,2,300.7,310.9,1468,41.8,112,0,2025-01-04 23:52:00,300.67,310.97,1475.1,43.44,0.06749485585378891,0.09486832991148558,97.01025146286176,7.051114963055345,0.004555555566723743,0.00900000002019447,9410.988888887672,49.718222222222984,300.8,300.7,311.0,311.0,1580.0,1496.0,36.6,38.3,-0.10000000000002274,-0.10000000000002274,-112.0,5.199999999999996
6044,2,300.8,310.9,1522,41.7,115,0,2025-01-04 23:53:00,300.69,310.97999999999996,1488.4,42.8,0.07378647881320065,0.07888106390283035,92.92553769311468,6.869255175538866,0.005444444455650909,0.006222222242442405,8635.155555554476,47.1866666666675,300.7,300.6,310.9,310.9,1468.0,1433.0,41.8,42.6,0.10000000000002274,0.0,54.0,-0.09999999999999432
6045,1,300.8,310.9,1311,55.8,118,0,2025-01-04 23:54:00,300.71,310.97999999999996,1449.3,45.35,0.07378647881346816,0.07888106390283035,73.23789243886941,6.43259926727399,0.005444444455690384,0.006222222242442405,5363.788888887406,41.37833333333387,300.8,300.7,310.9,311.1,1522.0,1438.0,41.7,46.6,0.0,0.0,-211.0,14.099999999999994
6046,1,300.9,311.0,1316,56.5,120,0,2025-01-04 23:55:00,300.74,310.97999999999996,1440.8,45.54,0.08432740433817529,0.07888106390283035,83.65776845111668,6.756100124249891,0.007111111122414104,0.006222222242442405,6998.6222222206525,45.6448888888894,300.8,300.7,310.9,311.0,1311.0,1418.0,55.8,49.3,0.0999999999999659,0.10000000000002274,5.0,0.7000000000000028
6047,0,300.9,311.0,1853,23.6,122,0,2025-01-04 23:56:00,300.76000000000005,310.96999999999997,1483.5,43.28,0.0966091783666199,0.06749485592065838,154.3605087665415,9.66468945296345,0.00933333334467338,0.004555555575750433,23827.166666665533,93.40622222222295,300.9,300.8,311.0,311.0,1316.0,1580.0,56.5,36.6,0.0,0.0,537.0,-32.9
6048,2,300.9,311.0,1556,38.8,127,0,2025-01-04 23:57:00,300.78,310.96999999999997,1489.5,43.33,0.10327955595394939,0.06749485592065838,156.05714765217343,9.63731751520565,0.010666666678044962,0.004555555575750433,24353.83333333226,92.87788888888961,300.9,300.7,311.0,310.9,1853.0,1468.0,23.6,41.8,0.0,0.0,-297.0,15.199999999999996
6049,2,300.9,311.0,1567,34.3,130,0,2025-01-04 23:58:00,300.81,310.97999999999996,1502.9,42.5,0.08755950364239791,0.06324555336321258,156.41927275399266,10.055512584315835,0.007666666678103094,0.00400000002021897,24466.988888887947,101.11333333333414,300.9,300.8,311.0,310.9,1556.0,1522.0,38.8,41.7,0.0,0.0,11.0,-4.5
6050,2,300.9,311.1,1546,37.7,133,0,2025-01-04 23:59:00,300.83000000000004,310.97999999999996,1513.7,41.61,0.08232726030453909,0.06324555336321258,155.16374862991697,10.046165658819554,0.006777777789251338,0.00400000002021897,24075.788888888055,100.92544444444533,300.9,300.8,311.0,310.9,1567.0,1311.0,34.3,55.8,0.0,0.10000000000002274,-21.0,3.4000000000000057
6051,1,300.9,311.0,1382,51.2,136,0,2025-01-05 00:00:00,300.85,310.97999999999996,1510.1,41.8,0.07071067820005611,0.06324555336321258,158.02211518926083,10.224154406763144,0.00500000001151189,0.00400000002021897,24970.988888888016,104.53333333333423,300.9,300.9,311.1,311.0,1546.0,1316.0,37.7,56.5,0.0,-0.10000000000002274,-164.0,13.5
6053,1,300.8,310.9,1748,29.9,140,0,2025-01-05 00:01:00,300.85,310.96999999999997,1526.9,41.129999999999995,0.07071067820005611,0.06749485592065053,174.36452875768106,10.805764922279057,0.00500000001151189,0.004555555575749374,30402.98888888818,116.7645555555565,300.9,300.9,311.0,311.0,1382.0,1853.0,51.2,23.6,-0.0999999999999659,-0.10000000000002274,366.0,-21.300000000000004
6054,0,300.7,310.8,1518,40.1,142,0,2025-01-05 00:02:00,300.85,310.96,1531.9,40.96,0.07071067820005611,0.08432740439073567,173.2008788789589,10.807425430899137,0.00500000001151189,0.007111111131278666,29998.54444444379,116.80044444444542,300.8,300.9,310.9,311.0,1748.0,1556.0,29.9,38.8,-0.10000000000002274,-0.0999999999999659,-230.0,10.200000000000003
6055,1,300.7,310.8,1475,42.0,147,0,2025-01-05 00:03:00,300.84000000000003,310.95,1527.2,40.989999999999995,0.08432740433930203,0.09718253168438151,174.13455844387622,10.810123855801967,0.007111111122604135,0.009444444464585817,30322.844444443737,116.85877777777877,300.7,300.9,310.8,311.0,1518.0,1567.0,40.1,34.3,0.0,0.0,-43.0,1.8999999999999986
6056,1,300.8,310.8,1634,29.2,149,0,2025-01-05 00:04:00,300.84,310.94,1559.5,38.33,0.08432740433930203,0.10749677007087621,158.86279894578374,10.003560477261255,0.007111111122604135,0.011555555575670827,25237.38888888851,100.07122222222343,300.7,300.9,310.8,311.1,1475.0,1546.0,42.0,37.7,0.10000000000002274,0.0,159.0,-12.8
6057,1,300.8,310.8,1689,32.9,151,0,2025-01-05 00:05:00,300.83,310.92,1596.8,35.970000000000006,0.0823272603045399,0.11352924252787852,137.72016716677498,7.776610229828163,0.006777777789251472,0.012888888908953861,18966.844444444443,60.47566666666804,300.8,300.9,310.8,311.0,1634.0,1382.0,29.2,51.2,0.0,0.0,55.0,3.6999999999999993
6058,2,300.9,310.9,1636,35.3,153,0,2025-01-05 00:06:00,300.83,310.90999999999997,1575.1,37.14,0.0823272603045399,0.11005049355250969,106.4011800268723,6.480946432942335,0.006777777789251472,0.012111111131150978,11321.211111110888,42.00266666666798,300.8,300.8,310.8,310.9,1689.0,1748.0,32.9,29.9,0.0999999999999659,0.0999999999999659,-53.0,2.3999999999999986
6060,1,301.0,311.1,1615,35.6,158,0,2025-01-05 00:07:00,300.84000000000003,310.92,1581.0,36.82,0.0966091783674071,0.12292725951218711,106.85920123643413,6.468865605515665,0.00933333334482548,0.015111111131176596,11418.888888888725,41.84622222222355,300.9,300.7,310.9,310.8,1636.0,1518.0,35.3,40.1,0.10000000000002274,0.20000000000004547,-21.0,0.30000000000000426
6061,0,301.1,311.1,1618,29.5,160,0,2025-01-05 00:08:00,300.86,310.93,1586.1,36.339999999999996,0.12649110645231584,0.13374935106003533,107.33276397364466,6.8438455726458045,0.016000000011531096,0.01788888890898057,11520.322222222112,46.838222222223585,301.0,300.7,311.1,310.8,1615.0,1475.0,35.6,42.0,0.10000000000002274,0.0,3.0,-6.100000000000001
6062,2,301.1,311.2,1407,53.0,165,0,2025-01-05 00:09:00,300.88,310.94,1572.2,37.87,0.14757295751371954,0.15055453060862115,121.2067104852962,8.652815855097314,0.021777777789346073,0.02266666668678224,14691.066666666411,74.87122222222348,301.1,300.8,311.1,310.8,1618.0,1634.0,29.5,29.2,0.0,0.0999999999999659,-211.0,23.5
6063,1,301.1,311.1,1450,43.3,168,0,2025-01-05 00:10:00,300.9,310.95,1579.0,37.08,0.16329931622107985,0.1581138830721092,110.81215336475124,7.596753692641875,0.02666666667827223,0.025000000020140616,12279.333333333148,57.71066666666796,301.1,300.8,311.2,310.8,1407.0,1689.0,53.0,32.9,0.0,-0.0999999999999659,43.0,-9.700000000000003
6064,1,301.1,311.1,1889,23.8,170,0,2025-01-05 00:11:00,300.93,310.97,1593.1,36.47,0.1702938636935057,0.16363916951013882,139.86696059708535,8.435908697677855,0.029000000011662294,0.026777777797967948,19562.766666666623,71.16455555555689,301.1,300.9,311.1,310.9,1450.0,1636.0,43.3,35.3,0.0,0.0,439.0,-19.499999999999996
6065,1,301.0,310.9,1568,38.2,172,0,2025-01-05 00:12:00,300.96000000000004,310.98,1598.1,36.28,0.1505545305807335,0.15491933391354315,137.76183151447367,8.366175284375187,0.022666666678385024,0.02400000002021588,18978.32222222223,69.99288888889025,301.1,301.0,311.1,311.1,1889.0,1615.0,23.8,35.6,-0.10000000000002274,-0.20000000000004547,-321.0,14.400000000000002
6066,1,301.0,311.0,1804,25.8,174,0,2025-01-05 00:13:00,300.99,311.0,1631.0,34.660000000000004,0.11972190002296734,0.14142135630896147,144.23052535592038,8.697407020997142,0.01433333334510939,0.020000000020266234,20802.444444444787,75.64488888889039,301.0,301.1,310.9,311.1,1568.0,1618.0,38.2,29.5,0.0,0.10000000000002274,236.0,-12.400000000000002
6067,1,301.0,311.0,1582,37.5,176,0,2025-01-05 00:14:00,301.01000000000005,311.02,1625.8,35.489999999999995,0.0994428926605905,0.1229272595132133,145.04543349508825,8.512533243531191,0.009888888900705724,0.01511111113142889,21038.177777778066,72.46322222222365,301.0,301.1,311.0,311.2,1804.0,1407.0,25.8,53.0,0.0,0.0,-222.0,11.7
6069,1,300.9,310.9,1601,34.0,181,0,2025-01-05 00:15:00,301.02000000000004,311.03,1617.0,35.6,0.07888106384969903,0.10593499064316139,143.44569239495087,8.482400079642114,0.006222222234060297,0.011222222242566691,20576.666666666868,71.95111111111252,301.0,301.1,311.0,311.1,1582.0,1450.0,37.5,43.3,-0.10000000000002274,-0.10000000000002274,19.0,-3.5
6070,1,300.9,310.9,1615,32.0,183,0,2025-01-05 00:16:00,301.02,311.03000000000003,1614.9,35.27,0.07888106384969903,0.10593499064316139,143.2902648472679,8.559212061347267,0.006222222234060297,0.011222222242566691,20532.10000000018,73.26011111111255,300.9,301.1,310.9,311.1,1601.0,1889.0,34.0,23.8,0.0,0.0,14.0,-2.0
6071,2,300.9,310.8,1452,43.6,185,0,2025-01-05 00:17:00,301.01,311.0,1598.6,36.07,0.08755950364457926,0.12472191297371243,152.26745475569558,8.958056584872589,0.007666666678485088,0.015555555575822297,23185.377777777798,80.24677777777916,300.9,301.0,310.9,310.9,1615.0,1568.0,32.0,38.2,0.0,-0.0999999999999659,-163.0,11.600000000000001
6072,2,300.9,310.8,1695,30.2,188,0,2025-01-05 00:18:00,300.99,310.96999999999997,1606.3,36.14,0.08755950364434699,0.1337493510604053,155.27470281193078,8.903582300275499,0.007666666678444414,0.01788888890907954,24110.233333333425,79.27377777777915,300.9,301.0,310.8,311.0,1452.0,1804.0,43.6,25.8,0.0,0.0,243.0,-13.400000000000002
6073,2,300.9,310.8,1790,26.2,191,0,2025-01-05 00:19:00,300.97,310.93,1644.6,33.46,0.08232726030614514,0.11595018095948019,147.70405847128694,7.119488121425072,0.0067777777895157805,0.013444444464536201,21816.488888889355,50.6871111111127,300.9,301.0,310.8,311.0,1695.0,1582.0,30.2,37.5,0.0,0.0,95.0,-4.0
6074,2,301.0,310.8,1533,39.3,194,0,2025-01-05 00:20:00,300.96,310.9,1652.9,33.059999999999995,0.06992058996180119,0.10540925543388364,137.53581351779087,6.598518352209537,0.0048888889006063335,0.011111111131125728,18916.100000000544,43.54044444444607,300.9,300.9,310.8,310.9,1790.0,1601.0,26.2,34.0,0.10000000000002274,0.0,-257.0,13.099999999999998
6075,1,301.0,310.9,1813,28.5,197,0,2025-01-05 00:21:00,300.95,310.88,1645.3,33.53,0.0527046277804443,0.07888106390119262,124.5240271326534,6.00648723372409,0.0027777777894751813,0.006222222242184033,15506.2333333338,36.07788888889047,301.0,300.9,310.8,310.9,1533.0,1615.0,39.3,32.0,0.0,0.0999999999999659,280.0,-10.799999999999997
6076,1,301.0,310.9,1492,36.7,199,0,2025-01-05 00:22:00,300.95,310.88,1637.7,33.379999999999995,0.0527046277804443,0.07888106390119262,131.8686636181805,5.894592625637824,0.0027777777894751813,0.006222222242184033,17389.34444444484,34.746222222223814,301.0,300.9,310.9,310.8,1813.0,1452.0,28.5,43.6,0.0,0.0,-321.0,8.200000000000003
6077,1,300.9,310.7,1479,43.3,201,0,2025-01-05 00:23:00,300.93999999999994,310.85,1605.2,35.129999999999995,0.05163977806250905,0.08498365867688683,126.25881707385417,5.991113789976445,0.002666666678345191,0.007222222242109601,15941.28888888897,35.89344444444592,301.0,300.9,310.9,310.8,1492.0,1695.0,36.7,30.2,-0.10000000000002274,-0.19999999999998863,-13.0,6.599999999999994
6078,1,300.8,310.7,1339,59.1,203,1,2025-01-05 00:24:00,300.91999999999996,310.82000000000005,1580.9,37.29,0.06324555329539164,0.07888106390025941,151.9835151879596,9.691514042937035,0.0040000000116402245,0.0062222222420368085,23098.988888888744,93.92544444444576,300.9,300.9,310.7,310.8,1479.0,1790.0,43.3,26.2,-0.0999999999999659,0.0,-140.0,15.800000000000004
6079,2,300.8,310.7,1371,44.7,205,0,2025-01-05 00:25:00,300.90999999999997,310.8,1557.9,38.36,0.0737864788160131,0.08164965821381441,165.41358939203027,9.876819101084964,0.00544444445606595,0.00666666668643271,27361.655555555193,97.55155555555677,300.8,301.0,310.7,310.8,1339.0,1533.0,59.1,39.3,0.0,0.0,32.0,-14.399999999999999
6080,1,300.9,310.7,1468,36.2,208,0,2025-01-05 00:26:00,300.90999999999997,310.78000000000003,1543.2,38.78,0.0737864788160131,0.07888106389964084,166.3048071731193,9.663309761958205,0.00544444445606595,0.006222222241939221,27657.28888888839,93.37955555555673,300.8,301.0,310.7,310.9,1371.0,1813.0,44.7,28.5,0.0999999999999659,0.0,97.0,-8.5
